preys.ix,FA_1,FA_2,FA_3,FA_4,FA_5,FA_6,FA_7,FA_8,FA_9,FA_10
Prey_1,0.000738867454258724,0.00453564733306611,0.63286445080589,0.0931575183618902,0.0544672731499115,0.106352133706508,0.00560668310313214,0.00845626475090652,0.00781595205500439,0.0860052092794324
Prey_1,8.03190941704433e-06,0.000173659364401464,0.601810152923824,0.0773799067420733,0.0878478747536541,0.132598383403592,6.20632420813148e-07,0.00426965926600683,0.0260528974692773,0.0698588135353329
Prey_1,0.00185348051606011,0.000248825334809105,0.629390456425553,0.0679299152508826,0.0669041590807381,0.107703321877363,0.00972901263689805,0.00490848504720179,0.00871944909896554,0.102612894731529
Prey_1,0.00592751661277844,0.0116608419259826,0.624943274453354,0.0927143158215715,0.0323767265583444,0.13516988078175,2.65364184723129e-06,0.0116681173739559,0.00478892469437511,0.0807477481360406
Prey_1,3.96083126408743e-05,0.00260201473187044,0.573725508950857,0.092992677509421,0.105635055504936,0.109582479976209,0.000681281250931141,0.00755868976222987,0.00574373790388822,0.101438946097017
Prey_1,0.00279077695744877,0.000271511473257339,0.599053003994806,0.0834398040444865,0.0623055595869465,0.150488467515148,6.91104041428143e-05,0.00755340321440771,0.00738775465425509,0.0866406081551015
Prey_1,0.00288925567618517,0.00155219979195629,0.628958121515956,0.0915546196799115,0.0565539140110893,0.118525469563302,0.00140694956192792,0.0108748686593284,0.00560947614759771,0.0820751253927462
Prey_1,8.7305534415919e-07,0.00271280419687096,0.5678624940613,0.0974848324339424,0.0954202971249029,0.102091102970506,0.00127207604309134,0.0154554076415814,0.0130655254690304,0.10463458700343
Prey_1,0.000530526899052203,0.000759546556412766,0.638235207001247,0.0511918334281255,0.0416647236227639,0.159764051166382,0.00466938617221666,0.00120982216507245,0.0234662301030481,0.0785086728856795
Prey_1,0.0049854453255048,4.07282944942868e-06,0.572004097855814,0.0685126441088031,0.0615303021536863,0.183325247403636,7.73730210653809e-05,0.00235629995585565,0.0248364613500384,0.0823680559961473
Prey_1,0.00555021030911682,0.00216489318317637,0.69362284087922,0.0558368850192082,0.0555057540161969,0.0900024302176349,0.000773414630224773,0.00279427374401859,0.0248442151272721,0.0689050828739313
Prey_1,0.00694933366575547,1.06558588031777e-09,0.58739544016648,0.0804062706658542,0.050071189614642,0.141352654846555,0.00221627911690542,0.0230442230504551,0.0263403252713259,0.0822242825364411
Prey_1,0.000471785688176428,0.00104707038855646,0.643568470521464,0.0655306481506047,0.0876682721967454,0.103919847545664,0.00877069127737157,0.00755495753065086,0.00709625072516829,0.0743720059755985
Prey_1,0.00216288537376836,0.0105367483181969,0.647017445936,0.08160633800564,0.0652379797879871,0.10436265742706,0.00432099805881749,0.00919757893818736,0.0145554664547808,0.0610019016995616
Prey_1,0.00207601129622584,0.00184565355989463,0.6833938168165,0.0757364443160788,0.0606545108829808,0.0709330261190708,0.000730331750182145,0.00508033106656696,0.00449404816550565,0.0950558260269944
Prey_1,0.00203355011521443,2.89801012018839e-08,0.608086073941636,0.104193881276338,0.0784104391816986,0.128024260409807,0.00483711265421136,0.00503909223406317,0.0110652446491252,0.0583103165578054
Prey_1,0.00403814479528165,0.00249134720643386,0.653035260510762,0.0727581183344716,0.0507145006564793,0.0825234047549606,0.00049970209474596,0.00294891947000855,0.00743019059718658,0.12356041157967
Prey_1,0.0043124826262987,0.0125871939809053,0.591591058727035,0.0535836833021119,0.0764562532344417,0.103407230293458,0.00135496121650148,0.00441487468095676,0.0409197811141395,0.111372480824152
Prey_1,0.000285700201920095,0.000782284169872705,0.575852948010499,0.0768344329021557,0.0937152139198177,0.121229670801847,0.00187272545224376,0.0116448004479838,0.0427824388336518,0.0749997852600084
Prey_2,0.0651567781390721,0.0121954814563399,0.0172367893362463,0.113759157414378,0.00158989820196815,0.407865595814321,0.196558869207714,0.00198882728837015,0.0301534285065589,0.153495174635031
Prey_2,0.106232057771719,0.0120701596965043,0.0246317923699866,0.141888728538737,0.0153958663850005,0.363604153474356,0.202926438518017,0.00948901549763379,0.0365461605571991,0.0872156271908475
Prey_2,0.149797537023696,0.015313206496091,0.0126951842162769,0.0868862624549451,0.00870244218936908,0.311470816967697,0.289388464512874,0.0226350180715673,0.0238934963902638,0.0792175716772199
Prey_2,0.100803567348237,0.00975852680419565,0.00435305893548451,0.0766302821251388,0.00111805716360698,0.394027248448735,0.223835829823028,0.00108148219160206,0.0827375434025353,0.105654403757437
Prey_2,0.13503760710883,0.00217116429228156,0.012972867908524,0.0969752487357922,0.0046468511513071,0.340034713444249,0.233687661507267,0.0100136489557172,0.0660177694157479,0.0984424674802844
Prey_2,0.129708552632257,0.0122288198023988,0.0201318373070341,0.0912668339390198,0.00439025832114164,0.41336704686549,0.185748498145497,0.000649607866980817,0.0392449791687221,0.103263565951459
Prey_2,0.0796683198502638,0.015930555525215,0.00951410445279918,0.139272385919258,0.0026396818547978,0.40241242719396,0.254887000440609,0.00145583572237497,0.0273704271751887,0.0668492618655338
Prey_2,0.0840809753275164,0.0499245035813119,0.0242148520444132,0.0609334741515359,0.00482997973595946,0.384932952631078,0.187995564892954,0.00241908422861613,0.0831157752915067,0.117552838115108
Prey_2,0.167296675000934,0.00691156199058809,0.0173844706852038,0.12145805870688,0.0106614922552165,0.374127381888123,0.21863482300694,8.87565520260771e-05,0.0233741339353211,0.0600626459787669
Prey_2,0.113638919114161,0.0119109065024942,0.0152820859496413,0.171361455312785,0.00599842605440624,0.354959276759558,0.203777392949223,0.00402431465913288,0.0373680638203101,0.0816791588782889
Prey_2,0.113057773655536,0.0144411099853495,0.0333977843782674,0.102468191101816,0.0067115262120922,0.409381505078016,0.192468097795503,0.000481398848208099,0.0406084086250012,0.0869842043202118
Prey_2,0.097822804363908,0.0304483500325232,0.0227158061082488,0.111053472154724,0.0160805263060242,0.346049840810303,0.237766877948264,0.00313168082147294,0.0563226643442704,0.0786079771102609
Prey_2,0.112918200065162,0.00169714711136068,0.0144183228735188,0.133386461102894,0.00277206428545254,0.418201509101851,0.169999791145425,0.00287576604817688,0.0468902002917835,0.0968405379743765
Prey_2,0.121554503987652,0.00612534408405652,0.0499096066799373,0.091049939503493,0.000450130073857404,0.43919421652915,0.203887428591954,0.00844612277700861,0.0314900027970239,0.0478927049758683
Prey_2,0.107010634436719,0.0147998172583309,0.00391214265716546,0.125656550438693,0.00202242493248517,0.42808926365831,0.176472252964135,0.00705808312049378,0.0515164926980533,0.0834623378356158
Prey_2,0.113169639770884,0.0292680615942494,0.00481856688490885,0.113957268577726,0.00888597246147804,0.400718961210412,0.224152830174631,0.00491596202413303,0.0305649959559842,0.0695477413455934
Prey_2,0.108163255743505,0.0241057189566765,0.0137935251002797,0.114645246958348,0.00359927900535118,0.436594418316719,0.160082594624044,0.0015167423576766,0.0324662475211078,0.105032971416292
Prey_2,0.102786000770207,0.0106120558326971,0.00972033279585454,0.122298264908393,0.0015483552257435,0.37253170490098,0.234599813355889,0.000555659189432564,0.072221913479706,0.0731258995410981
Prey_2,0.0725890280872307,0.00951551908150991,0.0112957153202095,0.13191910699353,0.00117785152427901,0.390156536835787,0.235753936031882,0.00033760064430119,0.0599876845578683,0.0872670209234016
Prey_2,0.119956410696114,0.014530605348854,0.0103730428681688,0.108018312115268,0.00310279734258088,0.41609596094358,0.234771287342726,0.00436568680276926,0.0356936861938525,0.0530922103460869
Prey_2,0.0683440002131417,0.0173510093650282,0.0122330524645914,0.131377635918193,0.00211522518010822,0.426811656434178,0.228117529398083,0.00133925775445659,0.0415099092430378,0.0708007240291823
Prey_2,0.1041078906414,0.00220277328994633,0.0359266849108458,0.176010274561886,0.00303420229075888,0.341769119312435,0.231061466282522,0.00209814627121593,0.0157539921417605,0.0880354502972292
Prey_2,0.14666500662166,0.01728592175827,0.0128115214531047,0.106857336138948,0.00158000387171206,0.37921796003221,0.224811814674022,0.00699302065008204,0.0342429630457805,0.0695344517542105
Prey_2,0.090784624245679,0.0108197899925972,0.0469304226464326,0.129460727746667,0.00122312302073943,0.395608551100392,0.225832769129511,0.00108302020252155,0.0360305748518556,0.0622263970636052
Prey_2,0.111732723726342,0.00204277165021418,0.0106170462956127,0.0577573366761292,0.00112083819517718,0.37240802698808,0.257831860624806,0.00333256994268354,0.0470583524445574,0.136098473456398
Prey_2,0.173886492672043,0.00865402343377813,0.0128897336023511,0.116483991622392,0.00096726371222063,0.289872125916044,0.213288023802924,0.0239514777972742,0.0521032994979831,0.10790356794299
Prey_2,0.128506349454128,0.0171449102652651,0.0107695536972352,0.0727739902504131,0.000457721991299927,0.389345634605053,0.270024318852027,0.00032499019929476,0.0306971993950334,0.0799553312902507
Prey_2,0.0968288389687012,0.017153563810528,0.0267900171367656,0.0708761827023383,0.0003333146360813,0.386079701322496,0.220245957907756,0.000750567629553275,0.0179441875555034,0.162997668330277
Prey_2,0.0636298765520604,0.0170392930918212,0.00795363482698072,0.0677503052307233,0.000605241081472548,0.459457960519303,0.245172315104162,0.000932572425784524,0.0675451421376315,0.0699136590300606
Prey_2,0.121779318904929,0.0409355093047174,0.0185141140983625,0.122943892777467,0.00715158042762154,0.356601508447763,0.188597306588119,0.000614653717074542,0.0325720360184541,0.110290079715491
Prey_3,0.00703716016251176,0.636781429265214,0.00116639611190492,0.0292319671308425,0.127494019940862,0.0562755820194549,0.0102619293055261,0.129776424693888,0.0010534591432334,0.000921632226562685
Prey_3,0.0447074475501937,0.663966384178752,0.0347519101457817,0.00220044329291939,0.120486319106687,0.00155214881707007,0.0149491505046929,0.0964654300811891,0.0138921506694842,0.00702861565323055
Prey_3,0.0395127718218727,0.629520722018834,0.00732494739499874,0.0217405846780652,0.192208958543221,0.010595043965754,0.0281483397455622,0.0627699639035179,0.00378495977572165,0.00439370815245275
Prey_3,0.00760745740224275,0.794419606540402,0.0183850934378256,0.00971144511892368,0.0984799238654088,0.000960312894794297,0.00234467581297973,0.0587105881917204,0.00471931463157832,0.00466158210412447
Prey_3,0.018860253500512,0.712650691502944,0.00144564674988016,0.00851708270089603,0.136377782211777,0.0119214741900861,0.00300655561684493,0.0951667585240924,0.01088472838526,0.00116902661770668
Prey_3,0.029511388112679,0.561505894390427,0.0111817110967033,0.00331537407423543,0.170256094612446,0.0326544892125109,0.0230686143008382,0.155378331926036,0.00404215100498698,0.00908595126913704
Prey_3,0.00490145203534688,0.714976090723837,0.000511514934934766,0.0104227961705961,0.203838247472721,0.006799518461697,0.00623709880542715,0.0475133571754622,0.000267679031378241,0.00453224518859983
Prey_3,0.0248809506236096,0.634307837572954,0.0153061953631203,0.00133960807949757,0.151123241163231,0.0191503163856489,0.00252400055286419,0.111556585821709,0.0385276653950399,0.00128359904232566
Prey_3,0.0137678205845556,0.673912087174951,0.00234334288947899,0.0069457141086389,0.116551346567382,0.0484894189101532,0.00219521197230968,0.118960034980715,0.00364685986877039,0.0131881629430452
Prey_3,0.0208144857450854,0.668702529652132,0.0121949390732101,0.00390057342020379,0.0943696609236313,0.0161925483098198,0.0178057034992493,0.141788219507285,0.0166507134441881,0.00758062642519534
Prey_3,0.0182016108140796,0.720161421300459,0.0110993034580519,0.00889961284231375,0.127937302889249,0.00471569179307362,0.0129611013362538,0.0781926732337593,0.00197957381805184,0.0158517085147088
Prey_3,0.00238191645953985,0.68536022295653,0.0166236718137401,0.00157818838268203,0.154690030664667,0.00325343344293103,0.021385358051348,0.107540726087042,0.0068334808851345,0.000352971256386243
Prey_3,0.0369760762192316,0.679448248219112,0.00461161349784344,0.025591149555797,0.0882714579763658,0.0362301417146622,0.0192663968741905,0.0864438435037382,0.0200949804574721,0.00306609198158682
Prey_3,0.0192801618858389,0.706843045763707,0.00525628194580827,0.022521162777696,0.12025823950268,0.00992549739401164,0.00829047916497625,0.085713091566476,0.0199893523750542,0.00192268762375213
Prey_3,0.0040618194494107,0.675045574466784,0.00844798222852615,0.0289484327800148,0.136029034924883,0.0216418506494791,0.00945898347082621,0.110081481195977,0.0032430654228924,0.00304177541120611
Prey_3,0.0193702034078927,0.652387044976222,0.0041099185061878,0.00445913063740781,0.194161967232777,0.0379781485746723,0.00870331701589588,0.066899273637275,0.0101058796216811,0.00182511638998856
Prey_3,0.0170919510398875,0.661684121721891,0.00353361385554455,0.00251304777078133,0.14443449185491,0.00320666709004708,0.00436878373442811,0.125890537459914,0.0113188470634954,0.0259579384091007
Prey_3,0.0288480322692247,0.761007283632566,0.000919372672817383,0.000834169530597664,0.131251678380608,0.00772055132532092,0.00674378402839543,0.0559573057382943,0.00466031509484943,0.00205750732732675
Prey_3,0.00517464989405419,0.591425084987044,0.00640690605097642,0.0130809721123157,0.159249851478209,0.035016070220771,0.020858187323679,0.15792073504687,0.00849442704382223,0.00237311584225748
Prey_3,0.00857570387645721,0.611917213811769,0.000698757469006977,0.0243560330715278,0.152725300600514,0.0251544541785452,0.0219079984840778,0.13715361541293,0.01442307046017,0.00308785263500232
Prey_3,0.00406305169314637,0.633441478190691,0.0119799909544831,0.0138706418748934,0.154172558763346,0.0155841635301675,0.00333404801902928,0.156438446084722,0.006670006322853,0.000445614566668785
Prey_3,0.011868513726073,0.667780774496949,0.0296206755480925,0.0094012295677257,0.171591784451605,0.00981980736353841,0.00115292082024915,0.092403755274609,0.00518259414473416,0.00117794460642416
Prey_3,0.0148053679452344,0.607325814720376,0.0481973451191757,0.0127166982430721,0.159798026673536,0.0155686894160865,0.00695542779392894,0.0982263385210577,0.0126053456336234,0.0238009459339096
Prey_3,0.0395501059061414,0.63145740983514,0.00997372757580776,0.00634540508711325,0.135516962498445,0.0198079804199556,0.0020498530830416,0.147513388927588,0.003485755103644,0.00429941156312392
Prey_3,0.0360637176219177,0.647833237834648,0.00940872005554104,0.00722644075910378,0.144789059283137,0.0204194717141293,0.021113114548636,0.100162944860537,0.00687785310441475,0.00610544021793467
Prey_3,0.0111552804945357,0.65462818898845,0.0321151443918022,0.00925253684404756,0.106432057321182,0.0109405658161354,0.026254016191493,0.136576590858457,0.0102252468510217,0.00242037224287455
Prey_3,0.0117810737990392,0.658259365112245,0.00349366951834715,0.0227749490409993,0.068821607114146,0.0215658089157981,0.0219899715662912,0.172124205424932,0.00531093860591613,0.0138784109022866
Prey_3,0.0227623376972847,0.635674993032794,0.0170513177947532,0.00638480997867744,0.133343341367637,0.00881190208411232,0.0107502355177272,0.142489956463813,0.0133220076669713,0.00940909839622971
Prey_3,0.0172498978541199,0.648422606991101,0.00327116613349666,0.00434962568078251,0.139042923538471,0.0285498468466052,0.0366368297393359,0.103681613419606,0.0101856868757582,0.00860980292072402
Prey_3,0.0168643122628475,0.659129674212193,0.00422089517459217,0.015774595065673,0.120415201982607,0.0248686971088117,0.0199465820376203,0.120293990076262,0.0144690253898487,0.00401702668954505
