preys.ix,FA_1,FA_2,FA_3,FA_4,FA_5,FA_6,FA_7,FA_8,FA_9,FA_10
Prey_1,0.0107897811409725,0.0140668313740043,0.0159981615957216,0.00322046850982962,0.0103807831070399,0.00217389473545836,0.0106582156508457,0.839010242870934,0.0188490274572304,0.0748525935579635
Prey_1,0.020277603381663,0.00151112187592785,0.0294252918554301,3.72513145785782e-12,0.0224957985362069,0.00612958682411005,0.056532336574486,0.80217192439118,0.0119298119316536,0.0495265246256176
Prey_1,0.0138633708046631,0.024599079214991,0.0920239754543279,2.46741681316817e-06,0.0150714663378915,0.000690132890128758,0.00656922322356398,0.778196896101957,0.017688288630197,0.0512950999254667
Prey_1,0.00180341419572112,0.0312552710762613,0.0110695025638105,6.99533316074021e-08,0.0133758271419128,0.00261508956782179,0.00482602605469487,0.880680345316822,0.000545409806222926,0.0538290443234008
Prey_1,0.0272569565227847,0.0236785799396984,0.0242058457675507,0.000320703299807552,0.0346992566996887,0.000120915336551942,0.00923087042177207,0.808667111517575,0.000543367695273305,0.0712763927992977
Prey_1,0.0333873982737203,0.00925961672425569,0.0189869335634858,0.000253848128835988,0.0299022217420113,0.000852057934030394,0.0169622636706374,0.763390009363106,0.000784253582380188,0.126221397017537
Prey_1,0.0154390263628132,0.00386773152267553,0.0119397090420506,9.85008307186389e-06,0.03870429070383,0.0370078490322212,0.00537487008918253,0.764865374477249,0.00475839469634446,0.118032903990562
Prey_1,0.000856169244328697,0.00815101422911255,0.0226880376152835,0.00807438164200296,0.0347485400783915,0.00412801905896337,0.0177110798544153,0.851432015867255,0.00120022203897344,0.0510105203712741
Prey_1,0.0179033047667372,0.0178290375264304,0.0303366099953694,3.64476736045944e-10,0.0334606570069252,0.00252704388347201,0.0139678380435611,0.828678320623109,0.000727191658881252,0.054569996131038
Prey_1,0.00861083603887881,0.0278397614441173,0.056517204811471,5.67767427394968e-05,0.0197178733892533,0.00874683839592954,0.0112223623493205,0.816206743455093,0.0010034939839083,0.0500781093892889
Prey_1,0.0101785018714388,0.0180457973423822,0.0560364479069475,0.000171311251419824,0.00820366450543505,0.00715535124001587,0.00889333009045759,0.794303879902693,0.00177963329904946,0.0952320825901604
Prey_1,0.0247002598264666,0.01273996790353,0.0161823445044036,0.000846411368417537,0.00907326236514539,0.038838951209489,0.0113862141574777,0.79705200616661,0.00291471125861254,0.0862658712398478
Prey_2,0.00138622166772632,5.95897637648382e-10,0.00277273471258102,0.0112055758070683,0.797127190760262,0.0558518281932992,0.0436391812844507,0.046490631644362,0.00599378782324982,0.0355328475111025
Prey_2,2.28720778731515e-11,0.0602228346757378,0.142159981395101,0.336161029592148,0.326329545922082,0.118506283691652,6.35813572752514e-05,0.0165566752058156,6.81369759597917e-08,3.41081143330449e-13
Prey_2,3.39346569873855e-06,0.00019942004719582,0.0126366131404231,0.0819331601826447,0.743228046439054,0.0535443861475536,0.0198108065407322,0.0756886439009634,0.0129555301354926,2.41266921221817e-13
Prey_2,1.4675417458073e-10,0.0215308620968998,0.182134912281665,0.154216318025172,0.23616917227427,0.28495590428283,0.112842371496787,0.00813168346080414,1.87759213582704e-05,1.34593029888794e-11
Prey_2,8.02632690080518e-06,0.0517868624178605,0.129532108939515,0.0671123328180973,0.648479107545496,0.0147796569146773,0.0772511092998656,6.18836874709885e-06,0.0110446071775379,1.91303152699225e-10
Prey_2,0.0543046362531666,1.57281875890413e-05,0.0257221670661091,0.0555854383722832,0.762704189372263,0.080917728509194,1.18455364739976e-07,0.00837731458745709,0.00867916225525941,0.00369351694131365
Prey_2,0.19763561409009,0.0592598451502555,0.0245804060581941,0.021878550298533,0.46101857263567,0.14443664195678,0.0724180187635661,0.00105662838996672,0.0177093027707191,6.41988622559859e-06
Prey_2,6.27060424569296e-11,0.0722229094756398,0.0656746680801135,0.0893889898446227,0.327155155038269,0.199055424805294,0.06628785604949,0.0141366004362239,2.3880768044892e-06,0.166076008130837
Prey_2,1.00195445190284e-07,0.0849769717508611,0.066090134994012,0.153293049164776,0.466250929220896,0.217869822986726,0.00125000376889298,0.000398932591625095,0.00321135856457058,0.00665869676219545
Prey_2,1.58732364443305e-08,0.0250155616553288,0.187370225432647,0.00228484307777689,0.424688929010951,0.265112422168678,0.016913212866608,0.0616587378758395,0.0169560520389314,2.12219450672759e-15
Prey_2,2.67149319509025e-21,0.0390398298971027,0.118403317622659,0.0905387442825284,0.625650909308191,0.123703219587,8.65460104826975e-05,0.00254976827336641,2.4567522921523e-05,3.0974957474335e-06
Prey_2,1.76440146641254e-16,0.0039418664532844,0.11528572833126,0.00120662489574016,0.309543833999834,0.104958547009231,0.0104794490387509,0.271545363255788,5.96076416255156e-05,0.182978979374486
Prey_2,9.69133071594286e-09,0.0343569100904477,0.00247965574911835,0.302626361588218,0.458763862792179,0.18242689303967,0.0089905671715015,6.59552186939247e-05,1.85760253475904e-08,0.0102897660828162
Prey_2,1.13539807968167e-19,0.13303398090987,0.119413008358473,0.00812269459620236,0.43056689265034,0.249754009020278,0.00111243147816581,0.0579912839995171,5.69898715459405e-06,4.87704524725939e-22
Prey_2,0.000249297857208267,0.00103283212686625,0.234054954384263,0.0874212813935106,0.570178285163618,0.0924616702709924,1.4504303887299e-05,0.000402240714047326,0.014184933785466,1.40966292139402e-13
Prey_2,0.00363813715987574,0.00252533298679507,0.107838271778017,0.148171700875206,0.0997513454584541,0.458738776537268,0.0574604623069652,0.0013417269135894,0.120526260335638,7.98564819121764e-06
Prey_2,0.00169294449704874,0.00226967772809656,0.30519656916033,0.0138206114916097,0.392074766648175,0.253328277537432,0.00147851026201135,0.0205357429589428,0.00959448334992291,8.4163664318182e-06
Prey_2,0.00367217714190678,2.69834582785149e-07,0.00979734598943067,0.126469803113236,0.383351397531483,0.433331078885734,0.00376156904755541,0.0247918479823342,0.00760347256147213,0.00722103791226529
Prey_2,0.0683604636388575,0.054037237010437,0.282782477743739,0.000618550953695299,0.108006228180441,0.252645505851014,0.0270297489735688,0.197346456543016,0.0091733311037705,1.46082379125349e-12
Prey_2,4.10364451871932e-05,0.0273316674149249,0.0146408221325082,0.274446101633896,0.51334412068803,0.164875779265792,0.0021029086762801,0.00321698891836943,2.65681311016159e-13,5.74824747604109e-07
Prey_2,0.0194261690605646,0.0267299944712738,0.20432722306263,0.089733622698237,0.606952729755216,0.0394302688556485,0.000663696138500276,9.3725556817962e-09,0.0089173581492837,0.00381892843608988
Prey_2,0.000368356936498031,0.0328769735451416,0.000675387001591635,0.475083958222264,0.401727010488103,0.0786043704374804,0.00898947391891526,0.00167443515875671,3.047045904626e-08,3.820790511696e-09
Prey_2,4.71714856951054e-06,0.0871609643889652,0.0161687931607191,0.327905265372686,0.211981329215916,0.109887353495154,0.121995871254473,0.10723904226651,0.017656663697007,1.74601509559075e-19
Prey_2,0.0599232967593648,6.47362463447315e-08,0.0662127616366138,0.0106929686507118,0.0664015301436023,0.542703537623649,0.18931722028723,0.0200553379793254,0.0415041780327847,0.00318910415047117
Prey_2,0.000237170220522107,0.020636759281277,0.075593559507317,0.0501333121363073,0.321567207335317,0.261987532440206,0.207889873909102,0.056258225707009,0.000202405923503914,0.00549395353943899
Prey_2,0.00420603228805231,1.67365857081605e-06,0.0872671211232452,0.223704553934024,0.45967791207261,0.0979588863725333,0.12349572630366,0.00363224259056584,5.58515320641584e-05,1.24674191737619e-10
Prey_2,0.036560908867914,0.0394666736577568,0.097557121164257,0.214896092908901,0.511276647717836,0.064488101378922,0.000222126780133101,0.0354898212299759,7.98574300405695e-14,4.25062942247673e-05
Prey_2,0.000152269703011689,0.00966018007372971,0.222905981993012,0.119261609471987,0.117037063387363,0.124525681294369,0.0869575143118127,0.0826115636879689,0.236888136076745,2.78151661066849e-18
Prey_2,7.57579894828897e-18,0.00257450589009124,0.55238885844732,0.00446926061541361,0.0524232619760975,0.0282058173798249,0.0372485936391217,0.288668484175673,0.00228096740325246,0.0317402504732059
Prey_2,0.010196111597187,0.0326682496352686,0.0931730203793444,0.185709169393366,0.550804954539572,0.111075954792023,0.0146936589088366,0.00138336365705899,0.000291734008789315,3.78308855420252e-06
Prey_3,0.0128005651619441,0.0762463966955964,0.202251124265882,0.0251154374221914,0.396334293133497,0.0499888817251327,0.138530981018425,0.0800333107013676,0.0138833079675129,0.00481570190844992
Prey_3,0.0874609908006554,0.097906807911919,0.0262678495257787,0.144347437491711,0.137907751981937,0.00133493489364647,0.210026489199324,0.163574486575404,0.075254083988641,0.0559191676309835
Prey_3,0.00385059106986388,0.0501008006203072,0.168714089677687,0.0264767570422799,0.109789268414712,0.00429190453321414,0.393431081260002,0.239414872375797,0.00232695217273461,0.00160368283340108
Prey_3,0.121454932945885,0.149800462105009,0.33751000155469,0.0294694685290424,0.21716614283001,1.58372695478128e-05,0.031409713423417,0.095980374395772,0.00101484982408468,0.016178217122541
Prey_3,0.0286263601270306,0.06714508160251,0.0179777329025649,0.214341732419446,0.209255385860463,0.00551007882094081,0.188297946776727,0.245985806827615,0.0228577236936214,2.15096908139804e-06
Prey_3,0.110790567313154,0.16941361202233,0.169467756435279,0.00207260595939479,0.325942136963151,0.0225912974733164,0.147984533202062,0.0254084870193802,0.0164769280390901,0.00985207557284201
Prey_3,0.0236585952500757,0.0925443909758403,0.127561865746926,0.0334591397537913,0.282960232374344,9.63675639254548e-06,0.129097784314873,0.264687155895659,0.0396691080890924,0.00635209084300569
Prey_3,0.00620660722698894,0.379394343587223,0.110671997559813,0.0220315260594867,0.147421616929642,3.62819659603221e-05,0.172633329914754,0.143524877165044,0.0180787477237686,6.7186731893442e-07
Prey_3,0.06374216585081,0.293257722024981,0.0199488371172803,0.0565766443609661,0.298435675676565,0.0135511801321456,0.19386201405502,0.0604477151733553,0.000178044396534186,1.21234238768761e-09
Prey_3,0.0159903513441908,0.0942020187200968,0.117922613945416,0.133237615323333,0.362705356495865,0.0283784149677209,0.0996477377313563,0.128932302330442,0.0172157118376799,0.00176787730389924
Prey_3,4.18106187309276e-05,0.197062892166519,0.00922071846986706,0.0311512637095452,0.0981881147929745,4.11906953500602e-06,0.463142445154111,0.137046624113713,0.00295472058505575,0.0611872913199475
Prey_3,0.00952655893968749,0.215588326063744,0.0489554411005241,0.0894702000465641,0.306882039484455,1.87772769289689e-08,0.165169289771388,0.089562090088636,0.00229397515181673,0.0725520605759074
Prey_3,0.0132380831091568,0.05771462210628,0.209484635903458,0.157793399403775,0.265352610669377,0.00435211227510803,0.200488518545531,0.0697623845623117,0.0215748315550629,0.000238801869939656
Prey_3,0.000241166724020557,0.192603239082971,0.0410284124001835,0.0602843273524695,0.145451651216017,0.00532316133840619,0.364168842373731,0.151456574281998,0.03926177261884,0.00018085261136335
Prey_3,0.0137445771245267,0.247299256901108,0.0646442843885101,0.0147235924867758,0.454173910197962,0.000295353624168742,0.0928717651934096,0.102084567023477,0.0054100199763938,0.00475267308366853
Prey_3,0.0215592512766623,0.159652013772767,0.0624418098858518,0.126256741845044,0.193032528624908,0.000199519697332506,0.233825294003079,0.181390462293535,5.90130689332687e-05,0.0215833655318872
Prey_3,0.0129415261511719,0.386223055718578,0.0147436630381264,0.00534120326636335,0.338681526068185,6.95544059782289e-05,0.136195905504489,0.0912376366161138,0.00985823107341529,0.00470769815757874
Prey_3,0.00391231585861426,0.118178500824567,0.11695192724358,0.00873129675371947,0.438781217447264,0.00126166887425404,0.207052718875643,0.0030657399922448,1.0475640572968e-05,0.10205413848954
Prey_3,0.0122729907592646,0.0264170171800412,0.241577490688616,0.101166941502879,0.184418946413887,0.00128821476418304,0.306380762405337,0.0289868527934039,0.0883837983144548,0.00910698517793351
Prey_3,0.1396529366334,0.124857694163435,0.0138193080440343,0.0781473583650125,0.208425713551816,1.46219900950224e-05,0.14668987217037,0.149906983059709,0.00084380900030782,0.137641703021821
Prey_3,0.0596932900794729,0.113419263831075,0.112030811371465,0.0471726330657934,0.110107333794171,0.000800919914501751,0.295731816006709,0.214423256406135,0.0133224253107779,0.0332982502198982
Prey_3,0.00104066177106848,0.142528082236574,0.133727584373224,0.0237622724177043,0.393196092706903,0.000121293120756012,0.162925178992484,0.0842671149599241,0.0479327539692604,0.0104989654521019
Prey_3,2.37000423544869e-05,0.354782066944111,0.0570773101835515,0.0782454278693441,0.0840480600034183,0.0510014653592821,0.146657424909679,0.208457371518268,0.0023096615619867,0.0173975116080052
Prey_3,0.0135252767842569,0.0943664718384038,0.0234081391128259,0.0135629987487468,0.389307244006255,0.149141920508205,0.27790207865699,0.0219538356109563,0.0168317983243734,2.36408986748806e-07
Prey_3,0.0151248499171763,0.246045828813395,0.146098460643885,0.0307116064355886,0.173197719132754,1.01873159742395e-07,0.209451051771834,0.144243092770335,0.0288064037922241,0.00632088484964823
Prey_3,0.00252255084363811,0.252783374927741,0.0287655328595565,0.0301742921142332,0.276446045396032,1.46759846729246e-05,0.054852372995846,0.330193349451819,0.0193770369453854,0.00487076848107498
Prey_3,0.0539037173464308,0.126112978149742,0.0776928298378216,0.215983279090077,0.17432177663197,0.0116470571626008,0.0740764955496067,0.237659404861605,0.00629171695399837,0.0223107444161494
Prey_3,0.000812319388821153,0.129945450734065,0.0820463851406497,0.146231486016357,0.195119690924275,0.00282694940939103,0.194745505972531,0.237351796721122,0.0108321181301025,8.82975626855557e-05
Prey_3,0.0126348049040671,0.174459999937929,0.000702007260668815,0.123912080910803,0.055811559933462,0.00823040947467465,0.0572767927258622,0.415068846228905,0.151808178620448,9.53200031805636e-05
Prey_3,0.0556826203637625,0.264875748468365,0.0286016406700556,0.0425946579367839,0.363647483690138,0.000530215512921693,0.0598019235960755,0.164174639195853,0.0157832901127965,0.00430778045324796
Prey_4,0.146392511340678,0.000876942885395403,0.0579424040477287,0.000436292086478676,0.418839369416426,0.165383938605633,0.0236640211407066,0.186459986056802,5.1973224088936e-17,4.53442015184101e-06
Prey_4,0.0939846435005884,0.00877718446368267,0.184191007341108,0.00209701527676156,0.522500900464221,0.117075467071665,0.0117633617003522,0.0595270685890418,3.26630375758348e-18,8.3351592579463e-05
Prey_4,0.00764778026938837,0.0144540514027128,0.196239947113002,0.0189669104582728,0.442726715051374,0.226248774983758,0.00864242647636821,0.0823479756192177,4.07486185754762e-08,0.00272537787728694
Prey_4,0.135008354773327,0.00780700635115758,0.0830280960786093,2.57503246152309e-05,0.521732124253315,0.135792212653511,2.20662338980918e-06,0.0963281391677211,9.45143393524057e-09,0.0202761003229191
Prey_4,0.0169006520236515,0.0157253981243002,0.260045687824126,0.0143561430809331,0.473554389403838,0.131458580536392,0.000936785883541537,0.0512237787021329,0.035673238395164,0.000125346025920789
Prey_4,0.0324278049758179,0.00143315506637592,0.0962964047451684,0.000434607961683716,0.618404799304271,0.100304994296936,3.586684951735e-05,0.149632120847936,1.88716347838404e-08,0.00103022708065853
Prey_4,0.0101468187717057,0.0888715512930239,0.240931783238439,0.0334843275469664,0.521078342837945,0.0408010025724104,0.00273141566262961,0.0619446445197573,1.54564383510093e-09,1.01120114794532e-05
Prey_4,0.0764402250432465,0.0151657230477901,0.230237376353625,0.00276510750096188,0.557206658001358,0.0748315635577054,2.41593594819382e-05,0.0035477193379591,2.20262086593725e-08,0.0397814457716631
Prey_4,0.087504867183409,0.000512843225507834,0.0376514880897598,0.00869191127006595,0.57088114386784,0.288590871820881,0.00250063058041116,0.00352157561691783,5.43311897333587e-08,0.000144614014018159
Prey_4,0.0598134228080817,0.062203860513045,0.0946531387076765,0.0206840030538189,0.507158538705683,0.203619294478011,7.56621230343886e-05,0.0236486999126775,1.55502936882943e-05,0.0281278294042837
Prey_4,0.177296446748272,0.0322067080381391,0.0875958334374362,0.0153606539706331,0.451225637556428,0.144086167926378,0.0363604461654233,0.000267476033115112,7.12833012608761e-10,0.0556006294113415
Prey_4,0.164124157032,0.00562846460107759,0.0731259123333051,0.000486443558041343,0.61042622645355,0.0814178512923823,0.053110571854315,0.00659127837941137,2.73855710711244e-06,0.00508635593880976
Prey_4,0.16762373305419,0.00018896047915261,0.151120793109483,0.000308155787784238,0.498034513191151,0.0108897728022666,0.000354461972357623,0.16740642780654,3.74277721035378e-14,0.00407318179703706
Prey_4,0.0199580673830917,0.0211758523905632,0.0735414392459562,0.000696117754070412,0.66078588932607,0.119790538618499,0.00498422019792511,0.0802508512533293,1.90522265723184e-08,0.0188170047782689
Prey_4,0.0318415276824972,7.04674221927458e-06,0.157605743144172,0.0594379611082698,0.545839747566332,0.0263314411500835,0.0349578560649885,0.123777641572143,0.00573528977004225,0.0144657451992524
Prey_4,0.0586427440426431,0.0315630309908761,0.115589599625119,0.0178281753644565,0.495516747812012,0.231935297697987,0.000400609172360539,0.0478461917882026,9.14884708251316e-15,0.000677603506334248
Prey_4,0.0471323360805323,0.0130311052832114,0.0445871110282681,0.000376148009127309,0.507220512870507,0.114964108023305,6.70169351541746e-06,0.192683431705571,0.0778874809132982,0.00211106439266452
Prey_4,0.00273603291821774,0.00194249586144378,0.188149227979122,0.000127007785789227,0.659597043248568,0.132219837076618,4.7587340203959e-06,0.00124737849898419,8.50269920900587e-07,0.0139753676273153
Prey_4,0.108736715611715,0.00889802603515472,0.14449660705783,0.000204186888273733,0.589743677620968,0.0751107630739222,0.0188932051179996,0.0140859533732328,0.000799899380306039,0.0390309658405972
Prey_4,0.0400825854975895,0.00810931806410194,0.102108977071722,0.0006719905897935,0.636092833083937,0.124192263145201,0.000120754603036524,0.0874543429319311,2.92840571622875e-05,0.00113765095552426
Prey_4,0.184075312769894,0.00142573258297898,0.0586468430055252,0.0179672115963669,0.481079371501731,0.122539729090047,0.0835903788953573,0.0494457903831883,0.000206343915464686,0.00102328625944574
Prey_4,0.215801765025592,0.0944492254698782,0.0942754071810563,4.75341591759032e-06,0.462502558592633,0.0427201924482935,0.0290949399431942,0.00168373044097593,0.0243546421847296,0.0351127852977302
Prey_4,0.0469513244957432,0.00454241624232021,0.250360346597427,0.00149702015086401,0.396026913312533,0.156041968431275,7.55639273991292e-06,0.0583525678156747,2.65840829378475e-05,0.0861933024784857
Prey_4,0.0295875646324132,0.000426218457963837,0.082440844200072,0.00460744474875539,0.788756547258895,0.0619748198307166,0.00850032700953949,0.00699304010696591,0.000593064223935833,0.016120129530743
Prey_4,0.0274763665794697,0.000597473490803301,0.120456418212785,7.23581448987037e-05,0.657390294609327,0.119662404509081,2.79338647751414e-05,0.0499759097587178,0.0058925539522167,0.0184482868779255
Prey_4,0.014677165005133,0.0263089860082964,0.153205702344704,0.0932331499721499,0.557447059291272,0.0598986006777854,0.00345087591366729,0.0633584735284341,7.48253992148541e-07,0.0284192390045658
Prey_4,0.0431954899855876,0.00877828930149071,0.115587343706859,0.00257344378515051,0.784166323209022,0.0329244338764047,3.11848873227569e-06,0.0113772493742632,0.00139238616566683,1.92210682386692e-06
Prey_4,0.0177250905744643,0.00813977360140294,0.402658628316871,0.0018630747625329,0.455761244325343,0.0566790634009525,0.0384875024670222,0.0186561875736666,9.47585871157302e-08,2.93402191574631e-05
Prey_4,0.137143967992155,1.60125518089641e-06,0.13633995302728,0.000313326077365428,0.6409395201613,0.0705490587501922,0.000147224062419438,0.0110442617478811,0.00116910466250721,0.00235198226371914
Prey_4,0.0368416628164728,0.0280042051883917,0.274497642433575,0.00226148169807791,0.407685328934287,0.168178085102579,0.0509220698066324,0.0316088508193973,6.66395648932194e-07,6.80493807756818e-09
